sort_order,repo_uri,resource_uri,parent_uri,archival_object_uri,resource_title,archival_object_title,archival_object_level,extent_number,extent_type,extent_portion
00000.00132,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019606,Othniel Charles Marsh papers,"Bouly, M.",file,,,
00000.00133,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019607,Othniel Charles Marsh papers,"Boutelle, C.O.",file,,,
00000.00134,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019608,Othniel Charles Marsh papers,"Bowen, Edward S.",file,,,
00000.00135,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019609,Othniel Charles Marsh papers,"Bowers, Lloyd W.",file,,,
00000.00136,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019610,Othniel Charles Marsh papers,"Bowers, William H.",file,,,
00000.00137,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019611,Othniel Charles Marsh papers,"Bowman, John B.",file,,,
00000.00138,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019612,Othniel Charles Marsh papers,"Boyd, H.W.",file,,,
00000.00139,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019613,Othniel Charles Marsh papers,"Boyd, H.W.",file,,,
00000.00140,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019614,Othniel Charles Marsh papers,"Boyd, H.W.",file,,,
00000.00141,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019615,Othniel Charles Marsh papers,"Boynton, N.M.",file,,,
00000.00142,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019616,Othniel Charles Marsh papers,"Brackett, S.G. 1881",file,,,
00000.00143,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019617,Othniel Charles Marsh papers,"Bradley, Frank Howe (1838-1879)",file,,,
00000.00144,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019618,Othniel Charles Marsh papers,"Brady, John Green (1848-1918)",file,,,
00000.00145,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019619,Othniel Charles Marsh papers,"Branner, John Casper (1850-1922)",file,,,
00000.00146,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019620,Othniel Charles Marsh papers,"Bratman, James C.",file,,,
00000.00147,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019621,Othniel Charles Marsh papers,"Brendel, Dr.",file,,,
00000.00148,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019622,Othniel Charles Marsh papers,"Brewer, A.L.",file,,,
00000.00149,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019623,Othniel Charles Marsh papers,"Brewer, William Henry (1828-1910)",file,,,
00000.00150,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019624,Othniel Charles Marsh papers,"Brewster, C.G.",file,,,
00000.00151,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019625,Othniel Charles Marsh papers,"Brian, H.T.",file,,,
00000.00152,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019626,Othniel Charles Marsh papers,"Brigham, S.H.",file,,,
00000.00153,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019627,Othniel Charles Marsh papers,"Bristol, Eugene (letter of 1870 June 18 added 7/2/73)",file,,,
00000.00154,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019628,Othniel Charles Marsh papers,"Bromley, Isaac H.",file,,,
00000.00155,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019629,Othniel Charles Marsh papers,"Brooks, Noah",file,,,
00000.00156,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019630,Othniel Charles Marsh papers,"Brooks, O.N.",file,,,
00000.00157,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019631,Othniel Charles Marsh papers,"Brooks, W. K.",file,,,
00000.00158,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019632,Othniel Charles Marsh papers,"Broom, Allan D.",file,,,
00000.00159,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019633,Othniel Charles Marsh papers,"Brous, H.A.",file,,,
00000.00160,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019634,Othniel Charles Marsh papers,"Brown, Frederick",file,,,
00000.00161,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019635,Othniel Charles Marsh papers,"Brown, Frederick",file,,,
00000.00162,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019636,Othniel Charles Marsh papers,"Brown, Frederick",file,,,
00000.00163,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019637,Othniel Charles Marsh papers,"Brown, Frederick",file,,,
00000.00164,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019638,Othniel Charles Marsh papers,"Brown, Frederick",file,,,
00000.00165,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019639,Othniel Charles Marsh papers,"Brown, Frederick",file,,,
00000.00166,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019640,Othniel Charles Marsh papers,"Brown, Frederick",file,,,
00000.00167,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019641,Othniel Charles Marsh papers,"Brown, Frederick",file,,,
00000.00168,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019642,Othniel Charles Marsh papers,"Brown, Frederick",file,,,
00000.00169,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019643,Othniel Charles Marsh papers,"Brown, Frederick",file,,,
00000.00170,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019644,Othniel Charles Marsh papers,"Brown, Henry Armitt",file,,,
00000.00171,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019645,Othniel Charles Marsh papers,"Brown, James Stanley (1863-1939)",file,,,
00000.00172,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019646,Othniel Charles Marsh papers,"Brown, James Temple",file,,,
00000.00173,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019647,Othniel Charles Marsh papers,"Brown, S.C.",file,,,
00000.00174,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019648,Othniel Charles Marsh papers,"Brown, S.G.",file,,,
00000.00175,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019649,Othniel Charles Marsh papers,"Brown, Sevellon A.",file,,,
00000.00176,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019650,Othniel Charles Marsh papers,"Brucciani, D.",file,,,
00000.00177,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019651,Othniel Charles Marsh papers,"Brumby, Professor R.T.",file,,,
00000.00178,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019652,Othniel Charles Marsh papers,"Brush, George Jarvis (1831-1912)",file,,,
00000.00179,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019653,Othniel Charles Marsh papers,"Buck, Dr. Francis D.",file,,,
00000.00180,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019654,Othniel Charles Marsh papers,"Buckingharn, William W.",file,,,
00000.00181,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019655,Othniel Charles Marsh papers,"Bucklin, S.S.",file,,,
00000.00182,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019656,Othniel Charles Marsh papers,"Bull, Richard",file,,,
00000.00183,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019657,Othniel Charles Marsh papers,"Bumstead, Nathaniel Willis (1834-1912)",file,,,
00000.00184,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019658,Othniel Charles Marsh papers,Bunnell and Scranton,file,,,
00000.00185,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019659,Othniel Charles Marsh papers,"Bunsen, Georg von",file,,,
00000.00186,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019660,Othniel Charles Marsh papers,"Bunsen, Theodore von",file,,,
00000.00187,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019661,Othniel Charles Marsh papers,"Burns, J.S.",file,,,
00000.00188,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019662,Othniel Charles Marsh papers,"Burr, C.S.",file,,,
00000.00189,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019663,Othniel Charles Marsh papers,"Burt, Andrew Sheridan (1839-1915)",file,,,
00000.00190,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019664,Othniel Charles Marsh papers,"Burwell, W.H.",file,,,
00000.00191,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019665,Othniel Charles Marsh papers,"Bush, Lucy P.",file,,,
00000.00192,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019666,Othniel Charles Marsh papers,"Bushnell, C.",file,,,
00000.00193,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019667,Othniel Charles Marsh papers,"Butler, E.",file,,,
00000.00194,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019668,Othniel Charles Marsh papers,"Butler, Robert",file,,,
00000.00195,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019669,Othniel Charles Marsh papers,"Butters, Alexander",file,,,
00000.00196,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019670,Othniel Charles Marsh papers,"Buxton, George",file,,,
00000.00197,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019671,Othniel Charles Marsh papers,"Byers, William N.",file,,,
00000.00198,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019672,Othniel Charles Marsh papers,"Byrnes, R.M.",file,,,
00000.00199,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019673,Othniel Charles Marsh papers,"Cabell, J.L.",file,,,
00000.00200,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019674,Othniel Charles Marsh papers,"Cady, J. Cleaveland",file,,,
00000.00201,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019675,Othniel Charles Marsh papers,"Caltin,",file,,,
00000.00202,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019677,Othniel Charles Marsh papers,"Campbell, Quintin",file,,,
00000.00203,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019678,Othniel Charles Marsh papers,"Canfield, S.H.",file,,,
00000.00204,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019679,Othniel Charles Marsh papers,"Cannon, George L., Jr.",file,,,
00000.00205,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019680,Othniel Charles Marsh papers,"Capellini, J.",file,,,
00000.00206,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019681,Othniel Charles Marsh papers,"Capen, Francis L.",file,,,
00000.00207,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019682,Othniel Charles Marsh papers,"Caple, Sherman",file,,,
00000.00208,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019683,Othniel Charles Marsh papers,"Caplinger, Kate M. (Miss)",file,,,
00000.00209,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019684,Othniel Charles Marsh papers,"Carey, Elliott",file,,,
00000.00210,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019685,Othniel Charles Marsh papers,"Carlin, William E.",file,,,
00000.00211,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2019686,Othniel Charles Marsh papers,"Carnegie, Andrew (1835-1919)",file,,,
